count,cite,rank,year
1,"Richards Z 2001 Pers Soc Psychol Rev",9861,2001
1,"Powdermaker H 1966 Stranger Friend Way",9861,1966
1,"Loeber R 2000 J Am Acad Child Psy",9861,2000
1,"Aupers S 2006 J Cont Relig",9861,2006
1,"Hacker H 1957 Marriage Fam Living",9861,1957
1,"Kulick D 1998 Travesti Sex Gender",9861,1998
1,"Rodkin P 2007 New Dir Child Adoles",9861,2007
1,"Kemper P 1984 Natl Supported Work",9861,1984
1,"Usbureau O 2009 Comp Und US Am Comm",9861,2009
1,"Wolak J 2003 J Adolescence",9861,2003
1,"Shaffer D 1993 J Am Acad Child Psy",9861,1993
1,"Glazer N 1965 Public Interest",9861,1965
1,"Billings D 1999 Back Talk Appalachia",9861,1999
1,"Blossfeld H 2007 Kolner Z Soziol Soz",9861,2007
1,"Moran W 1993 Ann Assoc Am Geogr",9861,1993
1,"Franklin J 1994 J Southern Hist",9861,1994
1,"Friedman S 2007 Aids Behav",9861,2007
1,"Gerber D 1986 Antisemitism Am Hist",9861,1986
1,"Esser H 1993 Ration Soc",9861,1993
1,"Ryan R 2001 Annu Rev Psychol",9861,2001
1,"Bartell T 1973 Public Opin Quart",9861,1973
1,"Aboderin I 2004 Ageing Soc",9861,2004
1,"Rawls J 1993 Political Liberalism",9861,1993
1,"Marx K 1993 Crime Capitalism Rea",9861,1993
1,"Della P 2008 Qual Sociol",9861,2008
1,"Wilson T 1998 Hum Organ",9861,1998
1,"Mintz A 1984 Am J Sociol",9861,1984
1,"Jenkins N 2010 Qual Res",9861,2010
1,"Rajan R 2006 J Financ Econ",9861,2006
1,"Warren K 2000 Ecofeminism Women CU",9861,2000
1,"Emerson M 2002 Soc Sci Quart",9861,2002
1,"Kofman E 2009 Implications Migrati",9861,2009
1,"Hardin J 2007 Gen Linear Models EX",9861,2007
1,"Emirbayer M 1998 Sociology",9861,1998
1,"Wilmoth J 2003 Overview Discussion",9861,2003
1,"Han C 2009 Symb Interact",9861,2009
1,"Fassin D 2007 Bodies Remember Expe",9861,2007
1,"Renting H 2003 Environ Plann A",9861,2003
1,"Kilpatrick D 2003 Youth Victimization",9861,2003
1,"Stearns L 2004 Soc Probl",9861,2004
1,"Engel R 2002 Justice Q",9861,2002
1,"Maralani V 2008 Demography",9861,2008
1,"Roach K 2004 Criminal Law Procedu",9861,2004
1,"Fernandez R 2004 Annu Rev Sociol",9861,2004
1,"Greenstein T 1996 J Marriage Fam",9861,1996
1,"Wagner H 2010 God Chicks Men They",9861,2010
1,"Keeler E 1993 Milbank Q",9861,1993
1,"D'andrade R 1984 Cultural Theory Essa",9861,1984
1,"Diallo I 2010 Sud Quotidien 0407",9861,2010
1,"Jupp B 1999 Living Together Comm",9861,1999
1,"Killias M 2001 Can J Criminol",9861,2001
1,"Simonds W 2007 Laboring Birth Trans",9861,2007
1,"Montgomery A 1954 Micr MA",9861,1954
1,"Das G 1999 Soc Sci Med",9861,1999
1,"Cattuto C 2007 AI Commun",9861,2007
1,"Glaeser E 2003 Redefining Urban Sub",9861,2003
1,"Schott L 2009 Policy Basics Intro",9861,2009
1,"Usda ( 1934 Rep Pres Comm Wild L",9861,1934
1,"Dimaggio P 1999 7 Princ U Ctr Arts C",9861,1999
1,"Sprott D 1999 Adv Consum Res",9861,1999
1,"Doyle W 1986 Hdb Res Teaching",9861,1986
1,"Mateu-gelabert P 2007 City Community",9861,2007
1,"Baron D 2003 J Econ Manage Strat",9861,2003
1,"Townshend C 1999 Ireland 20 Century",9861,1999
1,"Doughty P 1997 Migrants Regional ID",9861,1997
1,"Flynn T 1985 J Philos",9861,1985
1,"Knapp G 2009 Global Gender Res TR",9861,2009
1,"James B 2011 Thesis Mcmaster U HA",9861,2011
1,"Han S No Year No Source",9861,
1,"Stuart T 2009 Waste Uncovering Glo",9861,2009
1,"Brandes U 2003 Information Visualization",9861,2003
1,"Goody J 1976 Production Reprod",9861,1976
1,"Wardle L 2006 Fam CT Rev",9861,2006
1,"Rosamond W 2007 Circulation",9861,2007
1,"Fosse E No Year No Source",9861,
1,"Watson J 1998 Body Everyday Life",9861,1998
1,"Shannon K 2009 Am J Public Health",9861,2009
1,"Sandell R 2001 Am Sociol Rev",9861,2001
1,"Jaumotte F 2003 376 Oecd EC Dep",9861,2003
1,"Feigen R 2000 Tales Art Crypt Pain",9861,2000
1,"Gysi J 1993 Frauen Deutschland 1",9861,1993
1,"Andrew J 2003 J Clean Prod",9861,2003
1,"Kraly E 1998 Popul Res Policy Rev",9861,1998
1,"Scull A 1977 Decarceration",9861,1977
1,"Spd 2005 Vertr Deutschl EL MA",9861,
1,"Louie M 2001 Sweatshop Warriors I",9861,2001
1,"Parrenas R 2000 Gender Soc",9861,2000
1,"Bobak M 1998 Soc Sci Med",9861,1998
1,"Ness C 2010 Why Girls Fight Fema",9861,2010
1,"Sienen I 2006 European EC Rev",9861,2006
1,"Hecht L 2001 Sociol Inq",9861,2001
1,"Lawn P 2003 Ecol Econ",9861,2003
1,"Smits J 2009 Soc Forces",9861,2009
1,"Batchelder L 2010 16582 Nber",9861,2010
1,"Palma J 2009 Camb J Econ",9861,2009
1,"Luhman R 2007 Sociological Outlook",9861,2007
1,"Powers D 1993 Soc Sci Res",9861,1993
1,"Pheterson G 2008 Communication",9861,2008
1,"Sullivan T 1994 Harvard J Law Publ P",9861,1994
1,"Antonetti R 1925 ED Nation Building A",9861,1925
1,"Steinmo S 1994 Dynamics Am Politics",9861,1994
1,"Stock J 2003 J Econ Perspect",9861,2003
1,"Barley S 1990 Admin Sci Quart",9861,1990
1,"Durham M 2004 Patterns Prejudice",9861,2004
1,"Mead G 1964 Social Psychol",9861,1964
1,"Davis W 1904 Popular Sci Monthly",9861,1904
1,"White H 1996 Econometric Soc Mono",9861,1996
1,"Levine R 1972 Ethnocentrism",9861,1972
1,"Williams L 1998 NY Times 0511",9861,1998
1,"Edgley C 1974 Life Theater Dramatu",9861,1974
1,"Bankston W 1981 Qualitative Sociolog",9861,1981
1,"Weitoft G 2008 Soc Sci Med",9861,2008
1,"Huxley A 1977 Brave New World",9861,1977
1,"Gerstle G 2001 Am Crucible Race Nat",9861,2001
1,"George L 1993 J Geriatr Psychiat",9861,1993
1,"Fregier H 1840 Classes Dangereuses",9861,1840
1,"[anonymous] 1950 Tennessean 0607",9861,
1,"Gijsberts M 2007 Housing Stud",9861,2007
1,"Bujra J 1975 Canadian J African S",9861,1975
1,"Kassel P 2004 Gangs Soc Alternativ",9861,2004
1,"Boudewyn A 1995 J Trauma Stress",9861,1995
1,"Fischer B 2001 Can J Criminol",9861,2001
1,"Von H 2007 Am J Public Health",9861,2007
1,"Clawson D 1992 Money Talks Corporat",9861,1992
1,"Ehrlich I 1973 J Polit Econ",9861,1973
1,"Cooper M 2008 NY Times 1004",9861,2008
1,"National C 2003 Status and Trends in the Education of Blacks",9861,2003
1,"Village A 2005 Rev Relig Res",9861,2005
1,"Bradshaw Y 1993 Soc Forces",9861,1993
1,"Whitbeck L 1988 J Marriage Fam",9861,1988
1,"Kaufman P 1997 Teach Sociol",9861,1997
1,"Friedman S 2005 Polit Soc",9861,2005
1,"Elfenbein H 2007 Emotion",9861,2007
1,"Roscigno V 1995 Sociol Spectrum",9861,1995
1,"Rosenzweig M 2009 Rev Econ Stud",9861,2009
1,"Ayling J 2009 Lengthening Arm Law",9861,2009
1,"Della P 2007 Mobilization",9861,2007
1,"Kane T 2006 Am Law Econ Rev",9861,2006
1,"Lortie D 1949 Thesis U Chicago",9861,1949
1,"Easley J 2010 Politicususa 1215",9861,2010
1,"Huneke M 2005 Psychol Market",9861,2005
1,"Loeb L 2005 Soc Hist Med",9861,2005
1,"Feher S 1997 Cont Am Relig Ethnog",9861,1997
1,"Kimball D 2003 Emerging Church Vint",9861,2003
1,"DU B 1994 Souls Black Folk",9861,1994
1,"Naquin S 2000 Peking Temples City",9861,2000
1,"Schudson M 2003 Sociology News",9861,2003
1,"Roy A 2004 Am Soc Ass C San Fra",9861,2004
1,"Atkinson N 2007 J Commun Health",9861,2007
1,"Geschiere P 1997 Modernity Witchcraft",9861,1997
1,"Richards R 2008 Qual Health Res",9861,2008
1,"Major A 2009 Socio-econ Rev",9861,2009
1,"Steinmetz G 2005 Remaking Modernity P",9861,2005
1,"Mastain L 2007 J Phenomenological P",9861,2007
1,"Adams C 2006 J Curriculum Stud",9861,2006
1,"Sewell W 1985 J Mod Hist",9861,1985
1,"Lee G 2007 Res Aging",9861,2007
1,"Bell J 2006 Soc Sci Med",9861,2006
1,"Horton R 1993 Patterns Thought Afr",9861,1993
1,"Coleman J 1990 Equality Achievement",9861,1990
1,"Zeng Z 2005 Ann M Ger Soc Am Orl",9861,2005
1,"Levine R 1992 Vale Tears Revisitin",9861,1992
1,"White M 2005 Hdb Population",9861,2005
1,"Bose A 1991 Demographic Diversit",9861,1991
1,"Van H 2006 Demography",9861,2006
1,"Beck C 2006 Psychol Public Pol L",9861,2006
1,"Marks H 1997 Progr Expt Sci Thera",9861,1997
1,"Hillmert S 2003 Eur Sociol Rev",9861,2003
1,"Sorenson S 1998 Am J Public Health",9861,1998
1,"Sachs L 1996 Sociol Health Ill",9861,1996
1,"Wajcman J 2010 Camb J Econ",9861,2010
1,"Scheve K 2001 Rev Econ Stat",9861,2001
1,"Bickford S 2000 Polit Theory",9861,2000
1,"Utz R 2002 Gerontologist",9861,2002
1,"Hinds P 2000 Organ Behav Hum Dec",9861,2000
1,"Busemeyer M 2011 J Eur Soc Policy",9861,2011
1,"Wiesenfeld B 1999 J Exp Soc Psychol",9861,1999
1,"Connell R 2009 J Sociol",9861,2009
1,"Mcdonald L 1982 Brit J Sociol",9861,1982
1,"Chow T 1960 May 4 Movement Intel",9861,1960
1,"Prager K 2000 Close Relationships",9861,2000
1,"Ferguson B 2003 Hlth Systems Perform",9861,2003
1,"[anonymous] 2008 Worksh Transn Unpub",9861,
1,"Lyman R 2006 NY Times 1121",9861,2006
1,"Frazis H 2007 Nber Book Hard TO ME",9861,2007
1,"Mcgranahan D 2007 Reg Stud",9861,2007
1,"Ferrell J 2006 Empire Scrounge Insi",9861,2006
1,"Curtis T 2000 Child Abuse Neglect",9861,2000
1,"United S 2011 YB Imm Stat",9861,2011
1,"Vreeland J 2008 J Conflict Resolut",9861,2008
1,"Woodward A 2008 J Eur Soc Policy",9861,2008
1,"Walters K 2002 Public Health Rep",9861,2002
1,"TE G 1997 Mens Maatschappij",9861,1997
1,"Kaplan D No Year No Source",9861,
1,"Hernandez D 2005 Numeros Que Mueven M",9861,2005
1,"Wedekind C 2000 Science",9861,2000
1,"Metcalfe J 1999 Psychol Rev",9861,1999
1,"Garelli F 1991 Relig Chiesa Italia",9861,1991
1,"Edwards R 2003 Thoughts Family Gend",9861,2003
1,"Fix M 1999 Trends Noncitizens C",9861,1999
1,"Chamberlain M 1995 Immigrants Minoritie",9861,1995
1,"Hmip 2010 Rep Full Ann Insp BR",9861,
1,"Cumley S 2010 Ann M Am Soc Crim SA",9861,2010
1,"Johnston H 1991 Tales Natl Catalonia",9861,1991
1,"[anonymous] No Year No Source",9861,
1,"Cobb R 1983 Participation Am Pol",9861,1983
1,"Keryk M 2010 Social Policy Soc",9861,2010
1,"Emerson M 2001 Divided Faith Evange",9861,2001
1,"Eder D 1988 Soc Psychol Quart",9861,1988
1,"Steffensmeier D 1975 Examining Deviance E",9861,1975
1,"New P 2001 New Partn Afr Dev",9861,2001
1,"Kahneman D 1984 Am Psychol",9861,1984
1,"Huntington S 2004 Foreign Policy Mar",9861,2004
1,"Hogle L 2007 Handbook of Science and Technology Studies",9861,2007
1,"Ager D 1999 Identity Insecurity",9861,1999
1,"Huggan G 2010 Mfs-mod Fict Stud",9861,2010
1,"Wilmoth J 1995 Math Popul Stud",9861,1995
1,"Finke R 2006 Soc Sci Res",9861,2006
1,"Moore F 1985 Health Aff (millwood)",9861,1985
1,"Gates G 2006 Same Sex Couples Gay",9861,2006
1,"Independent S 1986 Giv Vol US Find Nat",9861,1986
1,"Kanazawa S 2010 Soc Psychol Quart",9861,2010
1,"Guneratne A 1998 J Asian Stud",9861,1998
1,"Goodwin E 1997 Servant Publication",9861,1997
1,"Johnson B 1957 Am Sociol Rev",9861,1957
1,"Smith M 2000 Am Business Politica",9861,2000
1,"Regavim R 2002 Middle E Cont Survey",9861,2002
1,"Diekmann A 1992 Kolner Z Soziol Soz",9861,1992
1,"Weininger E 2002 Bringing Capitalism Back For Critique BY Social Theory",9861,2002
1,"Bronfenbrenner U 1999 Measuring Env Life S",9861,1999
1,"[anonymous] 1976 Stat Abstr",9861,
1,"Davies S 2009 J Econ Psychol",9861,2009
1,"Abbott A 1990 Am J Sociol",9861,1990
1,"Ibrahim F 1995 Women Suicidal Behav",9861,1995
1,"Anderson J 1996 Audience Its Landsca",9861,1996
1,"Little R 1985 Econometrica",9861,1985
1,"Quinn J 1995 Mckinsey Q",9861,1995
1,"Smith K 1996 Ann M Pop Ass Am 9 1",9861,1996
1,"DE S 2008 Another Knowledge IS",9861,2008
1,"Lomsky-feder E 2003 Sociol Inq",9861,2003
1,"Leite W 2007 Struct Equ Modeling",9861,2007
1,"Button M 2007 Security Officers PO",9861,2007
1,"Scheitle C 2010 Sociol Inq",9861,2010
1,"Rossi P 1989 Down Out Am Origins",9861,1989
1,"Hardy C 2008 Sage Hdb Org I",9861,2008
1,"Desipio L 1996 Hispanic J Behav Sci",9861,1996
1,"O'brien B 2006 Communication 0529",9861,2006
1,"Hicks A 1992 Am Polit Sci Rev",9861,1992
1,"Gottschalk P 1992 J Policy Anal Manag",9861,1992
1,"Zorbaugh H 1926 Urban Community",9861,1926
1,"Whittier N 1995 Feminist Generations",9861,1995
1,"Hilson G 2010 Dev Change",9861,2010
1,"Organisation F 2010 Learn Jobs",9861,2010
1,"Peach C 1999 Int J Population Geo",9861,1999
1,"Transparency I 2008 Corr Perc Ind",9861,2008
1,"Levitt H 2003 Sex Roles",9861,2003
1,"Heckman J 1990 Econometrica",9861,1990
1,"Mcduff D 1992 Hosp Community Psych",9861,1992
1,"Tittle C 1969 Am Sociol Rev",9861,1969
1,"Shields S 2006 Hdb Sociology Emotio",9861,2006
1,"Williams P 2002 Org Crim Ukr Chall R",9861,2002
1,"Kowalski R 2007 J Adolescent Health",9861,2007
1,"Howard G 2000 Criminal Justice 200",9861,2000
1,"Adimora A 2010 Am J Public Health",9861,2010
1,"Bennett T 1995 Birth Museum Hist TH",9861,1995
1,"Mei J 1998 Wall Street J",9861,1998
1,"Green G 2006 Soc Sci Med",9861,2006
1,"Robinson A 2000 Crim Justice Behav",9861,2000
1,"Polcin D 2001 Subst Use Misuse",9861,2001
1,"Nelson M 1960 Nelson Denny Reading",9861,1960
1,"Schumm W 2011 Ave Maria Law Rev",9861,2011
1,"Jussim L 1992 J Pers Soc Psychol",9861,1992
1,"Davies W 2010 Econ Soc",9861,2010
1,"Han S 1999 Ann Am Acad Polit SS",9861,1999
1,"Jost J 2009 Social Psychol Bases",9861,2009
1,"Schensul J 1999 Designing Conducting",9861,1999
1,"Miller D 1975 Sociol Quart",9861,1975
1,"Sorensen J 1993 Justice Q",9861,1993
1,"Farrington D 2002 Crim Behav Ment Health",9861,2002
1,"Owens E 2006 Qual Inq",9861,2006
1,"Daly M 1998 Theoretical Criminol",9861,1998
1,"Dacin M 1999 J Manage",9861,1999
1,"Frisoni G 2006 Int J Geriatr Psych",9861,2006
1,"Hajnal J 1965 Populations Hist",9861,1965
1,"Steinhoff P No Year No Source",9861,
1,"Dubois D 2002 Child Dev",9861,2002
1,"Josephy A 1999 Red Power Am Indians",9861,1999
1,"Mouw T 2001 Am J Sociol",9861,2001
1,"Blaug M 1985 Econ Educ Rev",9861,1985
1,"Benford R 1987 Thesis U Texas Austi",9861,1987
1,"Agnew R 1999 Theoretical Criminol",9861,1999
1,"Howard J 1994 Soc Psychol Quart",9861,1994
1,"Tarmann A 2003 Int Adoption Rate US",9861,2003
1,"Hamilton K 2005 Black Issues Higher",9861,2005
1,"Grant R 1996 Strategic Manage J",9861,1996
1,"Fuller B 2000 Inside Charter Sch P",9861,2000
1,"Gouldner A 1955 Patterns Ind Bureauc",9861,1955
1,"Pardo M 1988 Mexican Am Women Act",9861,1988
1,"Hermer J 2002 Disorderly People LA",9861,2002
1,"Layman E 1976 Buddhism AM",9861,1976
1,"Hansen D 2006 Qual Health Res",9861,2006
1,"Blau P 1997 Crosscutting Social",9861,1997
1,"Oliver J 1999 Am J Polit Sci",9861,1999
1,"Lalive R 2003 J Risk Uncertainty",9861,2003
1,"Eriksson J 2005 Int Studies Perspect",9861,2005
1,"Chapman S 2008 Rural Ageing: A Good Place TO Grow Old?",9861,2008
1,"Fagan J 1998 Youth Violence",9861,1998
1,"Ross S 1989 Brit Med J",9861,1989
1,"Brooks-gunn J 2002 Project Human Dev CH",9861,2002
1,"Seccombe I 1987 Ctr Middle E Islamic",9861,1987
1,"Vibe N 2009 33 Nifu Step",9861,2009
1,"Joosse P 2007 Terror Polit Violenc",9861,2007
1,"Hillier B 2004 Urban Design Int",9861,2004
1,"Avis M 1995 J Adv Nurs",9861,1995
1,"Elias N 1983 Court Soc",9861,1983
1,"Grzywacz J 2000 Behav Med",9861,2000
1,"Mcdonnell P 1994 Los Angeles Tim 0821",9861,1994
1,"Burchinal M 1999 Ann Am Acad Polit SS",9861,1999
1,"House R 2009 Childhood Well Being",9861,2009
1,"Gopalan A 2005 Aids Civil Soc India",9861,2005
1,"Roettger M 2011 Addiction",9861,2011
1,"Dobrev S 2001 Am J Sociol",9861,2001
1,"Cross P 1971 Open Door New Studen",9861,1971
1,"Brown J 2002 Patient Educ Couns",9861,2002
1,"Usdepartment O 2000 3 US Dep Hlth Hum SE",9861,2000
1,"Wallace B 2006 Am Psychol",9861,2006
1,"Kulminski A 2008 J Am Geriatr Soc",9861,2008
1,"Riger S 1978 Victimology",9861,1978
1,"Council O 2008 Eur Sourc Crim Crim",9861,2008
1,"Kirchmaier T 2005 European Management",9861,2005
1,"Mcconnell E 2008 Int Migr Rev",9861,2008
1,"Popper K 1935 Logik Forschung",9861,1935
1,"Fletcher M 2010 Wash Post",9861,2010
1,"Warrington M 2001 T I Brit Geogr",9861,2001
1,"R D 2008 R Lang Env Stat Comp",9861,2008
1,"Organisation F 2008 Grow UN Inc Distr PO",9861,2008
1,"Parsons T 1974 Soc Res",9861,1974
1,"Thornton R 1989 J Labor Res",9861,1989
1,"DE C 2004 Gender Soc",9861,2004
1,"Helsen M 2000 J Youth Adolescence",9861,2000
1,"Mcloyd V 2008 Hdb Race Racism Dev",9861,2008
1,"Torpey J 2003 Politics Repairing H",9861,2003
1,"Duden B 1993 Disembodying Women P",9861,1993
1,"Strauss J 1996 Am Econ Rev",9861,1996
1,"Berliner P 1994 Thinking Jazz Infini",9861,1994
1,"Andrews F 1980 Soc Indic Res",9861,1980
1,"Beagan B 2001 Can J Sociol",9861,2001
1,"Riska E 2009 Mens Hlth Body Ident",9861,2009
1,"Mearsheimer J 1994 Int Security",9861,1994
1,"Radway J 1986 Book Res Q",9861,1986
1,"Graham M 1999 J Organ Behav",9861,1999
1,"Stott A 2005 Comedy",9861,2005
1,"Weick K 2005 Organ Sci",9861,2005
1,"Foner N 1997 Int Migr Rev",9861,1997
1,"Sussman S 2003 Addict Behav",9861,2003
1,"Constable N 2009 Annu Rev Anthropol",9861,2009
1,"Beresford E 1991 Hastings Cent Rep",9861,1991
1,"Beckert J 2010 Organ Stud",9861,2010
1,"Espeland W 2008 Eur J Sociol",9861,2008
1,"Maughan B 1990 Successful Aging Per",9861,1990
1,"Baldamus W 1961 Efficiency Effort",9861,1961
1,"Jorgensen B 2001 J Environ Psychol",9861,2001
1,"Rennison C 2006 Violence Vict",9861,2006
1,"Mazur A 2007 Stat Portrait Am Jew",9861,2007
1,"Izquierdo A 2003 Inmigracion Mercado",9861,2003
1,"Toy V 2008 NY Times 0829",9861,2008
1,"Staab S 2004 Search Work Int Migr",9861,2004
1,"Atkinson M 2009 Teach Sociol",9861,2009
1,"Levin J 2011 J Relig Hlth",9861,2011
1,"Bastani S 2007 Soc Networks",9861,2007
1,"Statistische A 2010 Kind Reg Vergl",9861,2010
1,"Farkas G 2008 Colors Poverty Why R",9861,2008
1,"Gunderman R 2005 Radiology",9861,2005
1,"Wood J 2006 Plural Policing Comp",9861,2006
1,"Overmyer D 1986 Relig China World LI",9861,1986
1,"Veling W 2007 Int J Epidemiol",9861,2007
1,"Mckenzie B 2007 Political Behav",9861,2007
1,"Davie G 1999 Desecularization Wor",9861,1999
1,"Abbott L 2011 Health Care Women IN",9861,2011
1,"Garson G 2010 Statnotes Topics Mul",9861,2010
1,"Spohn C 2002 Criminology",9861,2002
1,"Bischoff U 2000 J Community Practice",9861,2000
1,"Blee K 2003 Inside Org Racism WO",9861,2003
1,"Belanger J 1988 Shopfloor Politics J",9861,1988
1,"Usepa ( 2003 Fram Cum Risk Ass",9861,2003
1,"Gibson D 2003 J Nutr",9861,2003
1,"Sabo D 2001 Prison Masculinities",9861,2001
1,"Basso M 2002 Clin Neuropsychol",9861,2002
1,"Piacentini M 2009 J Bus Res",9861,2009
1,"Villenas S 2001 Anthropol Educ Quart",9861,2001
1,"Casetti E 1972 Geogr Anal",9861,1972
1,"Everitt B 1996 Making Sense Stat PS",9861,1996
1,"Sandomirsky 1990 Soc Forces",9861,
1,"Block C 1987 Am Soc Crim Chic IL",9861,1987
1,"Heckathorn D 1993 Am Sociol Rev",9861,1993
1,"Warren C 2002 Hdb Interview Res CO",9861,2002
1,"Fitch J 1997 Elect Antiques A Win",9861,1997
1,"Urteaga E 2007 Vote Natl Basque",9861,2007
1,"Pink S 2006 Future Visual Anthr",9861,2006
1,"American V 2008 J Am Vet Med Assoc",9861,2008
1,"Kirchgassner G 1992 European J Political",9861,1992
1,"Battilana J 2010 Acad Manage J",9861,2010
1,"Hochschild J 1979 Polity",9861,1979
1,"Gates L 2010 Electing Chavez Busi",9861,2010
1,"Department O 2004 Nat Serv Fram Childr",9861,2004
1,"Kalberg S 1990 Sociological Theory",9861,1990
1,"Ganzeboom H 2003 Adv Cross Natl Compa",9861,2003
1,"Antunes G 1975 Am J Sociol",9861,1975
1,"Fisher L 1988 J Appl Soc Psychol",9861,1988
1,"Portes A 2008 Stud Comp Int Dev",9861,2008
1,"Baumeister R 1989 J Soc Clin Psychol",9861,1989
1,"Jackson G 2005 Continuity I Change",9861,2005
1,"Hare B 1977 Int J Intercultural",9861,1977
1,"Braun N 1995 Ration Soc",9861,1995
1,"Quinn R 1979 1977 Quality Employm",9861,1979
1,"Paxton P 2011 Nonrecursive Models",9861,2011
1,"Coakley J 2004 Sports Soc Issues CO",9861,2004
1,"Hirschauer S 2006 Hum Stud",9861,2006
1,"Larson M 2011 Sociol Forum",9861,2011
1,"Murphy M 2008 Popul Dev Rev",9861,2008
1,"Hacking I 1991 Crit Inquiry",9861,1991
1,"Schnabel C 2006 Ind Beziehungen",9861,2006
1,"Jaffe A 1999 Ideologies Action LA",9861,1999
1,"Halford S 2006 Negotiating Gendered",9861,2006
1,"Mansfield P 1991 Sex Roles",9861,1991
1,"Jewkes R 2009 Understanding Mens H",9861,2009
1,"Fujimura J 2006 Signs",9861,2006
1,"Joreskog K 1975 J Am Stat Assoc",9861,1975
1,"Desantis A 2008 George Bushs G Unpub",9861,2008
1,"Iacovetta F 2006 Gatekeepers Reshapin",9861,2006
1,"European O 2003 Publ Saf Exp Drug RE",9861,2003
1,"Firebaugh G 1996 Am J Sociol",9861,1996
1,"Fonseca A 1995 Cadernos Ceas",9861,1995
1,"Jacobsson K 2006 J Scandinavian Studi",9861,2006
1,"Weinberg T 1994 Ann Rev Sex Res",9861,1994
1,"Zick C 1991 J Marriage Fam",9861,1991
1,"Hindelanmj 1974 J Res Crime Delinq",9861,
1,"Brannstrom L 2008 Eur Sociol Rev",9861,2008
1,"Thomas P 1998 Mil Psychol",9861,1998
1,"Hagenaars J 1993 Loglinear Models Lat",9861,1993
1,"Hairston C 1998 Child Welfare",9861,1998
1,"Kogan M 1998 Jama-j Am Med Assoc",9861,1998
1,"Schorr A 1970 Neighborhood City ME",9861,1970
1,"Zhou W 2005 P Roy Soc B-biol Sci",9861,2005
1,"Goldstone J 1999 Am J Sociol",9861,1999
1,"Hinton W 1994 J Gen Intern Med",9861,1994
1,"Oliver M 1993 Hum Commun Res",9861,1993
1,"Caceres-delpiano J No Year No Source",9861,
1,"Nachtigall R 1992 Fertil Steril",9861,1992
1,"Jacobsen M 2010 Cont Goffman",9861,2010
1,"Boserup E 1970 Womans Role EC Dev",9861,1970
1,"Bignami-van A 2007 Sex Transm Infect",9861,2007
1,"Niehaus I 2006 Cahiers Detudes A 46",9861,2006
1,"Taylor K 1983 J Vocat Behav",9861,1983
1,"Rugman A 2005 Mangement Int Rev",9861,2005
1,"O'connor J 1971 Fiscal Crisis State",9861,1971
1,"Kellough G 2002 Brit J Criminol",9861,2002
1,"Torres G 1998 Future Role Ejido RU",9861,1998
1,"Thelen K 2006 Governance",9861,2006
1,"Good D 1988 Trust Making Breakin",9861,1988
1,"Levi M 2010 Criminology Public P",9861,2010
1,"Walker L 1997 Dev Social Cognition",9861,1997
1,"Manning P 1992 Domestic Violence CH",9861,1992
1,"Berkeley R 2008 Right Divide Faith S",9861,2008
1,"Rodgers J 1990 J Family Issues",9861,1990
1,"Traugott M 1979 Public Opin Quart",9861,1979
1,"Demarinis M 1987 Drama Rev",9861,1987
1,"Stearns P 1994 Am Cool Constructing",9861,1994
1,"Lee J 2011 China Multigeneratio",9861,2011
1,"Elder J 1980 Quantification Psych",9861,1980
1,"Sorensen A 1983 Z Soziol",9861,1983
1,"Zoccolillo M 1993 Dev Psychopathol",9861,1993
1,"Clogg C 1996 Categorical Variable",9861,1996
1,"Kirkland E 1961 Ind Comes Age Busine",9861,1961
1,"Atkinson A 2008 Changing Distributio",9861,2008
1,"Nyame F 2009 Resour Policy",9861,2009
1,"Friedman S 2000 Am J Epidemiol",9861,2000
1,"Renahy N 2005 Cahiers D'economie ET Sociologie Ruralestravail ET Territoires",9861,2005
1,"Morss D 2008 J Am Geriatr Soc",9861,2008
1,"Obasogie O 2010 Law Soc Rev",9861,2010
1,"Simmel G 1978 Philos Money",9861,1978
1,"Martin P 2011 Int Migr Rev",9861,2011
1,"Skrondal A 2004 Gen Latent Variable",9861,2004
1,"Kim S 2001 Politics Democratiza",9861,2001
1,"Lyons K 2002 J Gerontol B-psychol",9861,2002
1,"Webb E 1943 Am J Public Health N",9861,1943
1,"Perez M 2010 Thesis Catholic U CH",9861,2010
1,"United S 2010 Am Fact Find",9861,2010
1,"Andersen M 1995 Race Class Gender AN",9861,1995
1,"Sai F 1990 Population Policy CO",9861,1990
1,"Fishman P 1978 Soc Probl",9861,1978
1,"Seatrom M 2005 2006601 Nces US Dep",9861,2005
1,"Stone M 1976 God Was Woman",9861,1976
1,"Beutel A 2000 Sociol Quart",9861,2000
1,"Lowenkamp C 2009 Fed Probat",9861,2009
1,"Gold L 2006 Cardiol Rev",9861,2006
1,"Mchale S 2005 J Marriage Fam",9861,2005
1,"Brunovskis A 2004 Crossing Borders Emp",9861,2004
1,"Johansson O 2007 SE Geogr",9861,2007
1,"Honaker J 2010 Am J Polit Sci",9861,2010
1,"Schweingruber D 2005 Teach Sociol",9861,2005
1,"Smith P 2001 Matern Child Health J",9861,2001
1,"Hasenfeld Y 2000 Soc Serv Rev",9861,2000
1,"Campisi P 1943 Thesis U Chicago",9861,1943
1,"Kuperberg A 2010 Till Death DO US Par",9861,2010
1,"Bonacich P 1976 J Conflict Resolut",9861,1976
1,"Carolan M 2010 Technol Soc",9861,2010
1,"Anderson C 2003 Am J Polit Sci",9861,2003
